Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15
Exporte hourly data for PV and electrical Energy;;;;;;;;;;;;;;
Name:;Irradiation horizontal;Irradiation vertical;Humidity, outside;Temperature, outside;El. Energy Heating/Cooling;El. Energy Heating/Cooling;El. Energy house;El. Energy house;PV generation;PV generation;From grid;From grid;To grid;To grid
Description:;102_ISP01_E1001_B001ME1;102_ISP01_E1001_B002ME1;102_ISP01_E1001_B003ME1;102_ISP01_E1001_B101ME1;102_ISP01_E1000_UMG96_MODBUS_26;102_ISP01_E1000_UMG96_MODBUS_26;OH_STWF_NSHV_180;OH_STWF_NSHV_180;OH_STWF_PV_280;OH_STWF_PV_280;OH_STWF_NETZ_180;OH_STWF_NETZ_180;OH_STWF_NETZ_280;OH_STWF_NETZ_280
Unit;Globalstrahlungsfuehler Horizontal;Globalstrahlungsfueler Vertikal;Elektro Feuchtefuehler;Elektro Aussentemperatur;ISP 01 Schaltschrank, Consumption heating;"ISP 01 Schaltschrank, tot. Consumption heating; cumulative";"NSHV (Haushaltstrom); consumption general electricity";"NSHV (Haushaltstrom); consumption general electricity; cumulative";PV power generated 280;"PV power generated 280; cumulative";Netz Bezug gesamt 180;"Netz Bezug gesamt 180; cumulative";Netz Einspeisung gesamt 280;"Netz Einspeisung gesamt 280; cumulative"
Day;W/m²;W/m²;RH%;°C;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh
10.05.2020 17:00:00;239,2875962;177,455027;42,69910862;24,23406988;0,115791328;44355,32469;0;1118794,5;16,68;118203,88;0;344924,43;15,24;105331,62
10.05.2020 18:00:00;124,1573396;70,08355697;45,76565989;23,31171485;0,115187713;44355,43987;0;1118794,5;11,5;118215,38;0;344924,43;10,11;105341,73
10.05.2020 19:00:00;74,85423732;61,61475002;48,03554734;22,28887485;0,09918942;44355,53906;0;1118794,5;5,2;118220,58;0;344924,43;4,11;105345,84
10.05.2020 20:00:00;36,49541852;22,30224689;52,11269725;20,41122295;0;44355,53906;0;1118794,5;2,44;118223,02;0,03;344924,46;1,29;105347,13
10.05.2020 21:00:00;36,49541852;11,6059122;55,70948567;18,74320151;0,235853075;44355,77492;0,9;1118795,4;0,28;118223,3;1,08;344925,54;0;105347,13
10.05.2020 22:00:00;36,49541862;11,60591223;58,44618862;17,61709773;0,118651631;44355,89357;1,2;1118796,6;0;118223,3;1,35;344926,89;0;105347,13
10.05.2020 23:00:00;36,49541852;11,6059122;61,82447777;16,32635823;0,117030879;44356,0106;1,2;1118797,8;0;118223,3;1,38;344928,27;0;105347,13
11.05.2020 00:00:00;36,49541852;11,6059122;64,60422787;15,56130477;0,115777391;44356,12638;1,2;1118799;0;118223,3;1,35;344929,62;0;105347,13
11.05.2020 01:00:00;36,49541862;11,60591223;66,84876877;15,06770471;0,112970679;44356,23935;1,2;1118800,2;0;118223,3;1,29;344930,91;0;105347,13
11.05.2020 02:00:00;36,49541852;11,6059122;69,17726529;14,79324912;0,11230592;44356,35165;0,9;1118801,1;0;118223,3;1,29;344932,2;0;105347,13
11.05.2020 03:00:00;36,49541852;11,6059122;71,07076559;14,68667374;0,107489343;44356,45914;1,2;1118802,3;0;118223,3;1,26;344933,46;0;105347,13
11.05.2020 04:00:00;36,49541862;11,60591223;72,8714063;14,14527702;0,108636142;44356,56778;1,2;1118803,5;0;118223,3;1,23;344934,69;0;105347,13
11.05.2020 05:00:00;5,391067016;3,576254985;74,50286319;13,94449484;0,117810537;44356,68559;0,9;1118804,4;0;118223,3;1,26;344935,95;0;105347,13
11.05.2020 06:00:00;20,30791939;2,872750284;75,65997159;13,94441699;0,119787545;44356,80538;1,5;1118805,9;0,04;118223,34;1,26;344937,21;0;105347,13
11.05.2020 07:00:00;66,14935622;15,51387416;77,51996536;13,95958603;0,122919818;44356,9283;0;1118805,9;1,58;118224,92;0,24;344937,45;0,63;105347,76
11.05.2020 08:00:00;125,1875762;52,88159175;76,63010699;14,77737562;0,032642041;44356,96094;0;1118805,9;3,84;118228,76;0;344937,45;2,58;105350,34
11.05.2020 09:00:00;90,18757484;52,88159175;82,46463081;14,23043724;0,23147837;44357,19242;0;1118805,9;5,88;118234,64;0;344937,45;4,71;105355,05
11.05.2020 10:00:00;72,54122618;52,8815919;86,6533229;13,66730979;0,145609319;44357,33803;0;1118805,9;3,92;118238,56;0,06;344937,51;2,58;105357,63
11.05.2020 11:00:00;57,81927255;52,88159175;86,96376258;11,17281651;0,152824158;44357,49085;0;1118805,9;2,86;118241,42;0;344937,51;1,56;105359,19
11.05.2020 12:00:00;102,7295531;52,88159175;89,95951581;7,850855309;0,226108677;44357,71696;0;1118805,9;2,34;118243,76;0,06;344937,57;1,2;105360,39
11.05.2020 13:00:00;132,8693644;52,8815919;91,39938503;5,826747284;5,627908039;44363,34487;0;1118805,9;4,88;118248,64;2,25;344939,82;0,6;105360,99
11.05.2020 14:00:00;106,0218571;52,88159175;90,92478772;4,723984316;2,949673787;44366,29454;0;1118805,9;5,98;118254,62;2,01;344941,83;3,54;105364,53
11.05.2020 15:00:00;117,6218944;52,88159175;90,7797927;4,309743639;0,189843089;44366,48438;0;1118805,9;5,26;118259,88;0;344941,83;3,87;105368,4
11.05.2020 16:00:00;76,79781139;52,8815919;90,74987241;4,309743651;0,185579078;44366,66996;0;1118805,9;5,78;118265,66;0;344941,83;4,47;105372,87
11.05.2020 17:00:00;50,75741411;23,78464951;90,58800719;3,98880154;0,183798786;44366,85376;0;1118805,9;3,28;118268,94;0;344941,83;1,86;105374,73
11.05.2020 18:00:00;50,58338923;21,23537062;90,12041188;3,270771623;0,183302635;44367,03706;0;1118805,9;2,2;118271,14;0,09;344941,92;0,87;105375,6
11.05.2020 19:00:00;50,58338937;21,23537067;90,06823747;2,702489601;0,162734109;44367,1998;0,3;1118806,2;1,52;118272,66;0,18;344942,1;0,39;105375,99
11.05.2020 20:00:00;50,58338923;21,23537062;90,57071815;2,269476024;0,073639952;44367,27344;0,6;1118806,8;0,48;118273,14;0,75;344942,85;0;105375,99
11.05.2020 21:00:00;50,58338923;21,23537062;90,57384483;2,26690912;0,223978899;44367,49742;0,6;1118807,4;0,02;118273,16;1,17;344944,02;0;105375,99
11.05.2020 22:00:00;50,58338937;21,23537067;89,85647329;2,266909126;0,144373149;44367,64179;1,5;1118808,9;0;118273,16;1,53;344945,55;0;105375,99
11.05.2020 23:00:00;50,58338923;21,23537062;87,41847587;2,26690912;0,144731723;44367,78652;1,2;1118810,1;0;118273,16;1,35;344946,9;0;105375,99
12.05.2020 00:00:00;50,58338923;21,23537062;86,47206716;1,689326491;0,148835566;44367,93536;1,2;1118811,3;0;118273,16;1,41;344948,31;0;105375,99
12.05.2020 01:00:00;50,58338937;21,23537067;86,47155778;0,934320244;0,15607474;44368,09143;1,2;1118812,5;0;118273,16;1,32;344949,63;0;105375,99
12.05.2020 02:00:00;50,58338923;21,23537062;86,47155754;0,57605183;0,140274315;44368,23171;0,9;1118813,4;0;118273,16;1,29;344950,92;0;105375,99
12.05.2020 03:00:00;50,58338923;21,23537062;86,9078729;0,33069199;0,98912267;44369,22083;1,2;1118814,6;0;118273,16;1,89;344952,81;0;105375,99
12.05.2020 04:00:00;50,58338937;21,23537067;87,4447519;0,236714363;5,047981678;44374,26881;1,2;1118815,8;0;118273,16;6,48;344959,29;0;105375,99
12.05.2020 05:00:00;6,589323224;4,394222692;88,34578703;0,476901543;0,195829868;44374,46464;0,9;1118816,7;0;118273,16;1,23;344960,52;0;105375,99
12.05.2020 06:00:00;65,66309594;3,196541137;88,2667371;2,713024235;0,159070572;44374,62371;1,2;1118817,9;0,06;118273,22;1,26;344961,78;0;105375,99
12.05.2020 07:00:00;205,0549395;52,78864172;79,4886977;5,867298721;0,195095326;44374,81881;0,3;1118818,2;1,74;118274,96;0,36;344962,14;0,6;105376,59
12.05.2020 08:00:00;384,714972;64,74062328;73,21451315;6,123065992;0,173381495;44374,99219;0;1118818,2;9,74;118284,7;0;344962,14;8,52;105385,11
12.05.2020 09:00:00;518,9161409;100,8050655;64,61924997;6,171453602;0,231358826;44375,22355;0;1118818,2;19,04;118303,74;0;344962,14;17,4;105402,51
12.05.2020 10:00:00;670,3568197;154,0310662;58,14551942;6,687914988;1,563527531;44376,78707;0;1118818,2;25,16;118328,9;0;344962,14;22,95;105425,46
12.05.2020 11:00:00;798,4245495;298,9163946;53,82523389;7,234469407;4,774327412;44381,5614;0;1118818,2;31,82;118360,72;0,06;344962,2;25,32;105450,78
12.05.2020 12:00:00;822,2960808;409,8027647;49,7462733;7,79431243;0,195052715;44381,75645;0;1118818,2;38,06;118398,78;0;344962,2;36,27;105487,05
12.05.2020 13:00:00;822,2960831;493,8959085;47,42011496;8,478618308;0,188760554;44381,94521;0;1118818,2;38,18;118436,96;0;344962,2;37,2;105524,25
12.05.2020 14:00:00;798,7620471;554,4925626;44,48131213;9,402646084;0,172775118;44382,11799;0;1118818,2;38,32;118475,28;0;344962,2;37,29;105561,54
12.05.2020 15:00:00;703,5628567;544,499137;44,302383;9,940294006;0,144945491;44382,26294;0;1118818,2;37,4;118512,68;0;344962,2;34,32;105595,86
12.05.2020 16:00:00;543,8902532;449,4802895;41,63309544;10,59593638;0,140577216;44382,40351;0;1118818,2;32,88;118545,56;0;344962,2;31,89;105627,75
12.05.2020 17:00:00;336,2286238;272,9334397;39,45590527;11,16265589;0,134356621;44382,53787;0;1118818,2;21,85286348;118567,4129;0;344962,2;20,50248242;105648,2525
12.05.2020 18:00:00;180,4548167;118,3596127;39,64774276;11,18596171;0,120897584;44382,65877;0;1118818,2;19,57213929;118586,985;0;344962,2;18,18648982;105666,439
12.05.2020 19:00:00;117,1734832;66,96955884;42,31653987;10,90297273;0,119834067;44382,7786;0;1118818,2;10,81499724;118597,8;0;344962,2;9,61102776;105676,05
12.05.2020 20:00:00;41,32674735;20,15572918;47,08736298;10,06479195;0,115905849;44382,89451;0;1118818,2;4,6;118602,4;0;344962,2;3,27;105679,32
12.05.2020 21:00:00;28,12997053;16,96072005;52,75581296;7,830545896;0,084314629;44382,97882;0,6;1118818,8;0,64;118603,04;0,75;344962,95;0,12;105679,44
12.05.2020 22:00:00;28,1299706;16,96072009;55,01435894;6,742742902;0,177876429;44383,1567;1,2;1118820;0;118603,04;1,35;344964,3;0;105679,44
12.05.2020 23:00:00;28,12997053;16,96072005;56,15963237;5,956477133;0,142283733;44383,29898;1,2;1118821,2;0;118603,04;1,38;344965,68;0;105679,44
13.05.2020 00:00:00;28,12997053;16,96072005;58,34875208;4,685187798;0,144545377;44383,44353;1,2;1118822,4;0;118603,04;1,53;344967,21;0;105679,44
13.05.2020 01:00:00;28,1299706;16,96072009;60,42137782;4,411837586;0,147195352;44383,59072;1,2;1118823,6;0;118603,04;1,26;344968,47;0;105679,44
13.05.2020 02:00:00;28,12997053;16,96072005;60,81745142;4,411837573;0,148116265;44383,73884;0,9;1118824,5;0;118603,04;1,23;344969,7;0;105679,44
13.05.2020 03:00:00;28,12997053;16,96072005;61,58215321;4,411837573;0,14795001;44383,88679;1,2;1118825,7;0;118603,04;1,29;344970,99;0;105679,44
13.05.2020 04:00:00;28,1299706;16,96072009;63,60132146;4,411837586;0,148361604;44384,03515;1,2;1118826,9;0;118603,04;1,38;344972,37;0;105679,44
13.05.2020 05:00:00;4,907359658;3,944222582;63,97516733;4,174356331;0,149529925;44384,18468;0,9;1118827,8;0;118603,04;1,23;344973,6;0;105679,44
13.05.2020 06:00:00;78,3139241;13,78805301;66,58719841;5,497659091;0,158588159;44384,34327;0,9;1118828,7;0,08;118603,12;1,2;344974,8;0;105679,44
13.05.2020 07:00:00;164,649332;52,85860834;61,33845973;8,159686269;0,184332112;44384,5276;0,3;1118829;2,38;118605,5;0,09;344974,89;1,26;105680,7
13.05.2020 08:00:00;290,2277901;99,67243767;57,57754791;9,835016822;0,180505038;44384,70811;0;1118829;7,76;118613,26;0;344974,89;5,94;105686,64
13.05.2020 09:00:00;513,8225654;118,0298839;53,02504163;11,55919263;1,17229261;44385,8804;0;1118829;13,54;118626,8;0;344974,89;10,98;105697,62
13.05.2020 10:00:00;497,857099;201,5553524;46,03061552;12,6049678;6,32883983;44392,20924;0;1118829;23,96;118650,76;0;344974,89;15,93;105713,55
13.05.2020 11:00:00;665,7903606;308,6103167;44,93069736;13,21810006;0,348598263;44392,55784;0;1118829;23,54;118674,3;0;344974,89;21,63;105735,18
13.05.2020 12:00:00;514,1589911;274,4638443;45,20798156;13,73355004;0,259478046;44392,81731;0;1118829;31,16;118705,46;0;344974,89;30;105765,18
13.05.2020 13:00:00;286,1984652;140,0938251;43,28512317;13,45546818;0,240424033;44393,05774;0;1118829;24,3;118729,76;0;344974,89;22,44;105787,62
13.05.2020 14:00:00;154,0917812;83,5400923;51,8601625;11,88835597;0,250430874;44393,30817;0;1118829;13,84;118743,6;0;344974,89;12,09;105799,71
13.05.2020 15:00:00;153,5361275;55,34066386;67,53071563;10,05172763;0,244394096;44393,55256;0;1118829;6,14;118749,74;0;344974,89;4,68;105804,39
13.05.2020 16:00:00;123,0960101;55,34066401;69,75183391;9,675563888;0,288047144;44393,84061;0;1118829;7,12;118756,86;0;344974,89;5,76;105810,15
13.05.2020 17:00:00;60,92567623;28,18774665;72,29750978;8,96529193;0,303959784;44394,14457;0;1118829;6,3;118763,16;0;344974,89;4,5;105814,65
13.05.2020 18:00:00;57,93763347;25,80879019;74,42698698;8,787899076;0,30154128;44394,44611;0;1118829;2,98;118766,14;0;344974,89;1,32;105815,97
13.05.2020 19:00:00;57,93763363;25,80879026;75,65976167;8,136198227;0,208057536;44394,65417;0;1118829;1,52;118767,66;0,15;344975,04;0,15;105816,12
13.05.2020 20:00:00;36,95206263;25,80879019;75,20210014;7,310446943;0,123175135;44394,77734;0;1118829;1,04;118768,7;0,3;344975,34;0;105816,12
13.05.2020 21:00:00;7,905808914;25,80879019;75,98544389;7,230581277;0;44394,77734;0,9;1118829,9;0,22;118768,92;0,99;344976,33;0;105816,12
13.05.2020 22:00:00;7,905808936;25,80879026;74,55207027;7,230581297;0,286253785;44395,0636;0,9;1118830,8;0;118768,92;1,41;344977,74;0;105816,12
13.05.2020 23:00:00;7,905808914;25,80879019;75,76328295;7,230581277;0,134103146;44395,1977;1,5;1118832,3;0;118768,92;1,38;344979,12;0;105816,12
14.05.2020 00:00:00;7,905808914;25,80879019;76,97599882;7,230581277;0,133293839;44395,33099;1,2;1118833,5;0;118768,92;1,41;344980,53;0;105816,12
14.05.2020 01:00:00;7,905808936;25,80879026;78,68625283;7,198949414;0,14074858;44395,47174;0,9;1118834,4;0;118768,92;1,26;344981,79;0;105816,12
14.05.2020 02:00:00;7,905808914;25,80879019;79,51905294;7,005976193;0,143676608;44395,61542;1,2;1118835,6;0;118768,92;1,32;344983,11;0;105816,12
14.05.2020 03:00:00;7,905808914;25,80879019;80,21620954;7,005976193;0,133439781;44395,74886;1,2;1118836,8;0;118768,92;1,23;344984,34;0;105816,12
14.05.2020 04:00:00;7,905808936;25,80879026;79,57300117;7,005976213;0,131167993;44395,88003;0,9;1118837,7;0;118768,92;1,23;344985,57;0;105816,12
14.05.2020 05:00:00;3,235929762;4,741506481;79,86607038;7,315534094;0,131128421;44396,01116;1,2;1118838,9;0;118768,92;1,23;344986,8;0;105816,12
14.05.2020 06:00:00;2,826786277;2,895732404;80,52107536;7,343369;0,140113048;44396,15127;0,9;1118839,8;0;118768,92;1,29;344988,09;0;105816,12
14.05.2020 07:00:00;60,61477859;2,895732413;78,89760492;7,433506623;1,568649271;44397,71992;0,6;1118840,4;0,76;118769,68;1,68;344989,77;0,06;105816,18
14.05.2020 08:00:00;125,6324613;21,51179339;78,43311992;7,887279625;6,951879427;44404,6718;0;1118840,4;3,4;118773,08;4,74;344994,51;0;105816,18
14.05.2020 09:00:00;295,1040487;116,4339781;72,14882637;9,516511994;7,17976485;44411,85156;0;1118840,4;6,02;118779,1;2,79;344997,3;0,24;105816,42
14.05.2020 10:00:00;458,3616891;200,6385087;65,34010946;10,89727159;0,261364258;44412,11293;0;1118840,4;14,46;118793,56;0;344997,3;12,48;105828,9
14.05.2020 11:00:00;552,0108657;269,5462763;60,32530614;12,30457351;0,310354621;44412,42328;0;1118840,4;20,56;118814,12;0;344997,3;18,72;105847,62
14.05.2020 12:00:00;265,1484787;127,2088349;57,85598966;12,4418409;0,297277302;44412,72056;0;1118840,4;26,8;118840,92;0;344997,3;25,44;105873,06
14.05.2020 13:00:00;202,4010323;114,6621936;58,2553545;12,41158335;0,295405716;44413,01596;0;1118840,4;13,38;118854,3;0;344997,3;11,45675674;105884,5168
14.05.2020 14:00:00;140,9912027;75,61998129;58,26638032;12,18309371;3,978946727;44416,99491;0;1118840,4;9,82;118864,12;0,33;344997,63;5,223243258;105889,74
14.05.2020 15:00:00;141,2514783;65,61361688;58,4397406;11,86269091;2,209390206;44419,2043;0;1118840,4;6,858666661;118870,9787;0,39;344998,02;3,27;105893,01
14.05.2020 16:00:00;204,873834;96,7395498;56,6266234;12,12129698;0,278041825;44419,48234;0;1118840,4;6,321333339;118877,3;0;344998,02;4,86;105897,87
14.05.2020 17:00:00;228,8339168;122,1875887;53,26917564;12,76387382;0,20105231;44419,6834;0;1118840,4;10,18;118887,48;0;344998,02;8,97;105906,84
14.05.2020 18:00:00;137,6392211;67,61305231;54,08658302;12,20008611;0,165420023;44419,84882;0;1118840,4;10,94;118898,42;0;344998,02;9,57;105916,41
14.05.2020 19:00:00;60,6811714;38,30231648;55,1553596;11,90287849;0,140471756;44419,98929;0;1118840,4;6;118904,42;0;344998,02;4,77;105921,18
14.05.2020 20:00:00;37,62154004;17,6042137;57,15461462;11,21158425;0,116608197;44420,1059;0,3;1118840,7;1,86;118906,28;0,21;344998,23;0,81;105921,99
14.05.2020 21:00:00;37,62154004;17,6042137;59,57554332;10,50752365;0,026917059;44420,13281;0,9;1118841,6;0,04;118906,32;1,14;344999,37;0;105921,99
14.05.2020 22:00:00;37,62154015;17,60421375;60,60619366;9,94334032;0,181844133;44420,31466;1,2;1118842,8;0;118906,32;1,17;345000,54;0;105921,99
14.05.2020 23:00:00;37,62154004;17,6042137;61,71815562;9,498333063;0,138028089;44420,45268;0,9;1118843,7;0;118906,32;1,26;345001,8;0;105921,99
15.05.2020 00:00:00;37,62154004;17,6042137;64,63728178;8,766959061;0,13153328;44420,58422;0,9;1118844,6;0;118906,32;1,29;345003,09;0;105921,99
15.05.2020 01:00:00;37,62154015;17,60421375;66,15587397;8,250538603;0,134569378;44420,71879;1,2;1118845,8;0;118906,32;1,23;345004,32;0;105921,99
15.05.2020 02:00:00;37,62154004;17,6042137;66,87104176;8,244583153;0,136802363;44420,85559;0,9;1118846,7;0;118906,32;1,26;345005,58;0;105921,99
15.05.2020 03:00:00;37,62154004;17,6042137;67,07474512;7,740073435;0,137317059;44420,99291;1,2;1118847,9;0;118906,32;1,17;345006,75;0;105921,99
15.05.2020 04:00:00;37,62154015;17,60421375;67,0747453;7,740073457;0,137401353;44421,13031;1,2;1118849,1;0;118906,32;1,35;345008,1;0;105921,99
15.05.2020 05:00:00;5,671958304;3,890406096;66,41823424;7,791784785;0,136599973;44421,26691;0,9;1118850;0;118906,32;1,23;345009,33;0;105921,99
15.05.2020 06:00:00;34,82284338;2,688894268;66,32572927;7,796468727;0,152230881;44421,41914;1,2;1118851,2;0,02;118906,34;1,26;345010,59;0;105921,99
15.05.2020 07:00:00;163,3309853;42,83488025;64,1197782;8,641013921;1,551982636;44422,97112;0;1118851,2;2,08;118908,42;0,78;345011,37;0,63;105922,62
15.05.2020 08:00:00;307,6404785;82,85580306;60,93852142;9,944099202;6,133977713;44429,1051;0;1118851,2;7,6;118916,02;0,99;345012,36;0,84;105923,46
15.05.2020 09:00:00;396,9187254;103,7019471;58,48445061;11,02011922;0,168338142;44429,27344;0;1118851,2;15;118931,02;0;345012,36;13,83;105937,29
15.05.2020 10:00:00;411,3029801;193,0504228;54,74717653;11,77015065;0,223118455;44429,49656;0;1118851,2;19,7;118950,72;0;345012,36;18,42;105955,71
15.05.2020 11:00:00;527,9882912;253,518878;45,4766982;13,16647405;0,153141362;44429,6497;0;1118851,2;20,40586771;118971,1259;0;345012,36;19,04464241;105974,7546
15.05.2020 12:00:00;438,51718;213,5049846;43,61058587;14,13450883;0,147858869;44429,79756;0;1118851,2;22,6083587;118993,7342;0;345012,36;21,20711037;105995,9618
15.05.2020 13:00:00;396,5934808;226,4148639;41,78059282;14,88328543;0,148277791;44429,94583;0;1118851,2;22,04577359;119015,78;0;345012,36;20,73824722;106016,7
15.05.2020 14:00:00;558,7870495;346,4570192;39,58433287;15,39049468;0,147765175;44430,0936;0;1118851,2;19,18;119034,96;0;345012,36;17,82;106034,52
15.05.2020 15:00:00;284,5483499;160,7904595;40,63854507;15,06482147;0,109452178;44430,20305;0;1118851,2;25,36;119060,32;0;345012,36;24,21;106058,73
15.05.2020 16:00:00;220,9916912;131,8559206;39,3999049;15,35366955;0,110182713;44430,31323;0;1118851,2;12,98;119073,3;0;345012,36;11,88;106070,61
15.05.2020 17:00:00;270,4835657;152,567883;41,30652052;15,44810685;0,112863238;44430,4261;0;1118851,2;10,26;119083,56;0;345012,36;8,58;106079,19
15.05.2020 18:00:00;243,6281308;154,3029592;40,84971274;15,47217642;0,112863238;44430,53896;0;1118851,2;13,58;119097,14;0;345012,36;12,54;106091,73
15.05.2020 19:00:00;147,2785704;93,19438724;39,13788925;15,21392725;0,11348852;44430,65245;0;1118851,2;11,28;119108,42;0;345012,36;10,14;106101,87
15.05.2020 20:00:00;45,84909816;25,02740095;41,96321092;13,91386815;0,115942604;44430,76839;0;1118851,2;6,88;119115,3;0;345012,36;5,4;106107,27
15.05.2020 21:00:00;45,84909816;25,02740095;47,20504623;11,80145153;0,063639607;44430,83203;0,6;1118851,8;0,72;119116,02;0,69;345013,05;0,12;106107,39
15.05.2020 22:00:00;45,84909829;25,02740102;51,04949191;9,826836144;0,143149671;44430,97518;1,2;1118853;0;119116,02;1,32;345014,37;0;106107,39
15.05.2020 23:00:00;45,84909816;25,02740095;55,53219536;8,432084605;0,156401335;44431,13158;1,2;1118854,2;0;119116,02;1,38;345015,75;0;106107,39
16.05.2020 00:00:00;45,84909816;25,02740095;60,77759724;7,387669509;0,14061245;44431,27219;0,9;1118855,1;0;119116,02;1,38;345017,13;0;106107,39
16.05.2020 01:00:00;45,84909829;25,02740102;65,10428469;5,945560627;0,14229422;44431,41449;1,5;1118856,6;0;119116,02;1,32;345018,45;0;106107,39
16.05.2020 02:00:00;45,84909816;25,02740095;63,71535595;5,889757866;0,139426219;44431,55392;0,9;1118857,5;0;119116,02;1,29;345019,74;0;106107,39
16.05.2020 03:00:00;45,84909816;25,02740095;64,91552482;5,709735646;0,140051632;44431,69397;0,9;1118858,4;0;119116,02;1,26;345021;0;106107,39
16.05.2020 04:00:00;45,84909829;25,02740102;65,43360023;5,313174257;0,142488308;44431,83646;1,2;1118859,6;0;119116,02;1,2;345022,2;0;106107,39
16.05.2020 05:00:00;6,376995164;4,615169107;65,65079333;5,296657957;0,138953464;44431,97541;1,2;1118860,8;0;119116,02;1,32;345023,52;0;106107,39
16.05.2020 06:00:00;66,68119551;5,466141577;62,88065314;7,71481726;0,140669976;44432,11608;0,9;1118861,7;0,1;119116,12;1,23;345024,75;0;106107,39
16.05.2020 07:00:00;210,9927285;52,83562479;55,0526301;11,24013622;0,142075586;44432,25815;0,3;1118862;2,18;119118,3;0,09;345024,84;1,08;106108,47
16.05.2020 08:00:00;368,0569814;52,83562465;52,85260849;12,55009238;0,115850761;44432,374;0;1118862;9,52;119127,82;0;345024,84;8,4;106116,87
16.05.2020 09:00:00;520,9447497;85,48028567;54,63279974;13,54731455;0,083026378;44432,45703;0;1118862;17,42;119145,24;0;345024,84;16,11;106132,98
16.05.2020 10:00:00;689,4472803;159,1160906;49,28887286;14,99282209;0,114661302;44432,57169;0;1118862;25,04;119170,28;0;345024,84;22,68;106155,66
16.05.2020 11:00:00;766,2049754;288,7590991;39,53412393;16,03781413;0,139304446;44432,711;0;1118862;30,98;119201,26;0;345024,84;30;106185,66
16.05.2020 12:00:00;669,3574811;344,6984489;38,67398942;16,30881718;0,107095782;44432,81809;0;1118862;35,08;119236,34;0;345024,84;32,97;106218,63
16.05.2020 13:00:00;752,1123579;454,9027081;37,63582091;16,89081211;0,110897024;44432,92899;0;1118862;29,96;119266,3;0;345024,84;29,22;106247,85
16.05.2020 14:00:00;634,4780162;445,4744758;38,40422994;17,20157099;0,113671693;44433,04266;0;1118862;33,12;119299,42;0;345024,84;31,98;106279,83
16.05.2020 15:00:00;750,7239951;554,2799677;37,37107517;18,15273018;0,109677612;44433,15234;0;1118862;29,42;119328,84;0;345024,84;27,12;106306,95
16.05.2020 16:00:00;656,876631;534,8378938;35,62204506;19,0512935;0,108622995;44433,26096;0;1118862;33,62;119362,46;0;345024,84;32,64;106339,59
16.05.2020 17:00:00;368,8921753;283,7196617;35,47773701;19,0946552;0,112646434;44433,37361;0;1118862;29,32;119391,78;0;345024,84;28,41;106368
16.05.2020 18:00:00;164,8360589;127,3231687;37,992535;17,85688177;0,112991022;44433,4866;0;1118862;18,2;119409,98;0;345024,84;16,65;106384,65
